20180521 232000;2731.25;2731.5;2731.25;2731.25;64
20180521 232100;2731.25;2731.25;2731;2731.25;26
20180521 232200;2731.25;2731.5;2731;2731.25;79
20180521 232300;2731;2731.25;2730.75;2731.25;46
20180521 232400;2731;2731.25;2731;2731;9
20180521 232500;2731.25;2731.25;2731;2731;33
20180521 232600;2731;2731.25;2731;2731;4
20180521 232700;2731.25;2731.5;2731;2731.5;17
20180521 232800;2731.25;2731.25;2731.25;2731.25;6
20180521 232900;2731.25;2731.25;2731.25;2731.25;2
20180521 233000;2731.25;2731.25;2731.25;2731.25;5
20180521 233100;2731.25;2731.25;2731.25;2731.25;32
20180521 233200;2731;2731.25;2731;2731.25;78
20180521 233300;2731.25;2731.5;2731.25;2731.25;14
20180521 233400;2731.25;2731.5;2731.25;2731.5;5
20180521 233500;2731.25;2731.25;2731.25;2731.25;1
20180521 233600;2731.25;2731.25;2731;2731.25;27
20180521 233700;2731.25;2731.5;2731.25;2731.25;4
20180521 233800;2731.25;2731.25;2731;2731;4
20180521 233900;2731.25;2731.25;2731;2731.25;11
20180521 234000;2731;2731.25;2731;2731.25;3
20180521 234100;2731.25;2731.25;2731.25;2731.25;5
20180521 234200;2731.25;2731.5;2731.25;2731.5;21
20180521 234300;2731.5;2731.5;2731.5;2731.5;13
20180521 234400;2731.5;2731.5;2731.5;2731.5;7
20180521 234500;2731.5;2731.5;2731.5;2731.5;1
20180521 234600;2731.25;2731.25;2730.75;2731;146
20180521 234700;2731;2731.5;2731;2731.5;35
20180521 234900;2731.25;2731.5;2731.25;2731.25;37
20180521 235000;2731.25;2731.25;2731.25;2731.25;2
20180521 235100;2731;2731.5;2731;2731.5;30
20180521 235200;2731.5;2731.5;2731.25;2731.25;11
20180521 235300;2731.25;2731.25;2731.25;2731.25;1
20180521 235400;2731.5;2731.75;2731.5;2731.5;19
20180521 235500;2731.5;2731.5;2731.5;2731.5;15
20180521 235600;2731.5;2731.5;2731.5;2731.5;5
20180521 235700;2731.75;2731.75;2731.5;2731.5;29
20180521 235800;2731.5;2731.75;2731.5;2731.75;7
20180521 235900;2731.5;2731.5;2731.25;2731.25;71
20180522 000000;2731.25;2731.5;2731.25;2731.5;15
20180522 000100;2731.25;2731.25;2731.25;2731.25;74
20180522 000200;2731;2731.5;2731;2731.5;86
20180522 000300;2731.75;2732;2731.75;2731.75;125
20180522 000400;2732;2732;2731.5;2731.5;53
20180522 000500;2731.5;2731.75;2731.5;2731.5;21
20180522 000600;2731.75;2732.25;2731.5;2731.75;203
20180522 000700;2731.75;2732;2731.75;2732;56
20180522 000800;2731.75;2731.75;2731.75;2731.75;27
20180522 000900;2731.75;2732;2731.75;2731.75;38
20180522 001000;2731.5;2731.5;2731;2731;99
20180522 001100;2731.25;2731.5;2731.25;2731.25;35
20180522 001200;2731.25;2731.25;2730.75;2730.75;60
20180522 001300;2730.75;2731.25;2730.75;2731.25;116
20180522 001400;2731.25;2731.25;2730.75;2731;103
20180522 001500;2731;2731;2731;2731;44
20180522 001600;2731.25;2731.25;2731;2731;118
20180522 001700;2731;2731.25;2730.75;2731;176
20180522 001800;2731.25;2731.25;2731;2731;112
20180522 001900;2730.75;2731;2730.75;2731;20
20180522 002000;2730.75;2730.75;2730.75;2730.75;2
20180522 002100;2730.75;2730.75;2730.75;2730.75;3
20180522 002200;2730.75;2730.75;2730.75;2730.75;6
20180522 002300;2731;2731;2730.75;2731;146
20180522 002400;2731;2731.25;2731;2731.25;20
20180522 002500;2731;2731.25;2731;2731.25;34
20180522 002600;2731.25;2731.25;2731.25;2731.25;55
20180522 002700;2731;2731.25;2731;2731;4
20180522 002800;2731;2731.25;2731;2731;26
20180522 002900;2731;2731.25;2731;2731.25;9
20180522 003000;2731;2731.25;2731;2731.25;27
20180522 003100;2731.25;2731.5;2731.25;2731.5;8
20180522 003200;2731.5;2731.5;2731.25;2731.25;2
20180522 003300;2731.25;2731.75;2731.25;2731.75;81
20180522 003400;2731.75;2731.75;2731.5;2731.5;41
20180522 003500;2731.5;2731.5;2731.5;2731.5;1
20180522 003600;2731.5;2731.5;2731.25;2731.25;46
20180522 003700;2731.25;2731.5;2731.25;2731.5;70
20180522 003900;2731.25;2731.5;2731.25;2731.5;27
20180522 004000;2731.25;2731.25;2731.25;2731.25;6
20180522 004100;2731.5;2731.5;2731.25;2731.25;6
20180522 004200;2731.25;2731.25;2731;2731;32
20180522 004300;2731.25;2731.25;2731;2731;10
20180522 004400;2731;2731.25;2731;2731;6
20180522 004500;2731;2731.25;2731;2731;80
20180522 004600;2731;2731.25;2731;2731;57
20180522 004700;2730.75;2731.25;2730.75;2731;138
20180522 004800;2731;2731;2730.75;2730.75;91
20180522 004900;2730.75;2731;2730.75;2730.75;15
20180522 005000;2730.75;2730.75;2730.5;2730.5;211
20180522 005100;2730.5;2731;2730.5;2731;44
20180522 005200;2730.75;2730.75;2730.75;2730.75;10
20180522 005300;2730.75;2731;2730.75;2731;28
20180522 005400;2731;2731;2730.75;2730.75;21
20180522 005500;2730.75;2731.25;2730.75;2731.25;48
20180522 005600;2731;2731;2731;2731;1
20180522 005700;2731;2731.25;2731;2731;15
20180522 005800;2731;2731;2731;2731;4
20180522 005900;2731;2731.25;2731;2731.25;7
20180522 010000;2731;2731.5;2731;2731.5;25
20180522 010100;2731.25;2731.5;2731.25;2731.5;16
20180522 010200;2731.25;2731.5;2731.25;2731.25;37
20180522 010300;2731.5;2731.5;2731.25;2731.25;16
20180522 010400;2731.5;2731.75;2731.5;2731.75;71
20180522 010500;2731.5;2732.25;2731.5;2732.25;187
20180522 010600;2732;2732.25;2732;2732;156
20180522 010700;2732;2732.25;2732;2732;129
20180522 010800;2732;2732.5;2732;2732.5;56
20180522 010900;2732.25;2732.5;2732.25;2732.5;36
20180522 011000;2732.25;2732.5;2732.25;2732.25;26
20180522 011100;2732.25;2732.25;2732.25;2732.25;38
20180522 011200;2732;2732.25;2732;2732.25;77
20180522 011300;2732.25;2732.5;2732.25;2732.25;27
20180522 011400;2732.25;2732.25;2732;2732.25;11
20180522 011500;2732;2732;2732;2732;3
20180522 011600;2732;2732;2732;2732;3
20180522 011700;2732;2732.25;2732;2732.25;73
20180522 011800;2732.25;2732.5;2732.25;2732.5;59
20180522 011900;2732.5;2732.75;2732.5;2732.5;26
20180522 012000;2732.5;2732.5;2732.5;2732.5;2
20180522 012100;2732.5;2732.75;2732.5;2732.5;43
20180522 012200;2732.25;2732.75;2732.25;2732.5;40
20180522 012300;2732.5;2732.75;2732.5;2732.5;18
20180522 012400;2732.75;2732.75;2732.5;2732.5;29
20180522 012500;2732.5;2732.75;2732.5;2732.75;37
20180522 012600;2732.5;2733;2732.5;2732.75;70
20180522 012700;2732.75;2733;2732.75;2732.75;87
20180522 012800;2732.75;2733;2732.75;2733;153
20180522 012900;2733;2733;2732.75;2732.75;70
20180522 013000;2732.75;2733;2732.75;2733;26
20180522 013100;2732.75;2733;2732.5;2732.5;42
20180522 013200;2732.25;2732.5;2732.25;2732.25;70
20180522 013300;2732.25;2732.5;2732.25;2732.5;25
20180522 013400;2732.5;2732.5;2732.5;2732.5;3
20180522 013500;2732.25;2732.5;2732.25;2732.5;15
20180522 013600;2732.5;2732.5;2732.5;2732.5;51
20180522 013700;2732.5;2732.5;2732.25;2732.5;209
20180522 013800;2732.25;2732.5;2732.25;2732.5;3
20180522 013900;2732.25;2732.5;2732.25;2732.5;5
20180522 014000;2732.25;2732.5;2732.25;2732.5;3
20180522 014100;2732.25;2732.5;2732.25;2732.5;26
20180522 014200;2732.25;2732.25;2732;2732;46
20180522 014300;2732;2732.25;2732;2732.25;57
20180522 014400;2732.25;2732.25;2732;2732.25;20
20180522 014500;2732.25;2732.25;2732.25;2732.25;23
20180522 014600;2732.25;2732.25;2732;2732.25;18
20180522 014700;2732;2732.5;2732;2732.25;48
20180522 014800;2732.5;2732.5;2732.25;2732.25;16
20180522 014900;2732.5;2732.5;2732;2732;26
20180522 015000;2732;2732.25;2732;2732;13
20180522 015100;2732;2732;2732;2732;4
20180522 015200;2732;2732.25;2732;2732.25;110
20180522 015300;2732.25;2732.5;2732;2732;89
20180522 015400;2732;2732;2732;2732;3
20180522 015500;2732;2732;2732;2732;1
20180522 015600;2732;2732.25;2732;2732.25;2
20180522 015700;2732;2732;2732;2732;69
20180522 015800;2732;2732.25;2732;2732.25;30
20180522 015900;2732.25;2732.25;2732.25;2732.25;2
20180522 020000;2732.25;2732.5;2732.25;2732.5;46
20180522 020100;2732.5;2732.5;2732.25;2732.5;84
20180522 020200;2732.25;2732.5;2732.25;2732.5;84
20180522 020300;2732.5;2732.75;2732.5;2732.5;48
20180522 020400;2732.25;2732.5;2732.25;2732.25;12
20180522 020500;2732.25;2732.5;2732.25;2732.5;3
20180522 020600;2732.5;2732.5;2732.25;2732.5;4
20180522 020700;2732.25;2732.25;2732.25;2732.25;11
20180522 020800;2732.5;2732.5;2732.5;2732.5;1
20180522 020900;2732.25;2732.5;2732;2732.25;65
20180522 021000;2732.25;2732.25;2732;2732.25;12
20180522 021100;2732;2732.25;2732;2732;8
20180522 021200;2732;2732.25;2732;2732.25;5
20180522 021300;2732.25;2732.5;2732;2732.25;22
20180522 021400;2732.25;2732.25;2732.25;2732.25;3
20180522 021500;2732.25;2732.5;2732.25;2732.25;32
20180522 021600;2732.25;2732.25;2732.25;2732.25;6
20180522 021700;2732.25;2732.25;2732.25;2732.25;44
20180522 021800;2732.25;2732.25;2732.25;2732.25;34
20180522 022000;2732.25;2732.5;2732.25;2732.25;9
20180522 022100;2732.5;2732.5;2732.25;2732.5;8
20180522 022200;2732.25;2732.5;2732.25;2732.5;5
20180522 022300;2732.5;2732.5;2732.5;2732.5;25
20180522 022400;2732.5;2732.75;2732.5;2732.5;85
20180522 022500;2732.25;2732.25;2732.25;2732.25;1
20180522 022600;2732.25;2732.25;2732.25;2732.25;2
20180522 022700;2732.25;2732.5;2732.25;2732.5;55
20180522 022800;2732.75;2733;2732.5;2732.5;246
20180522 022900;2732.5;2732.5;2732.25;2732.25;75
20180522 023000;2732.25;2732.25;2732;2732;168
20180522 023100;2732;2732.25;2731.75;2732;33
20180522 023200;2732;2732;2732;2732;10
20180522 023300;2732;2732;2732;2732;13
20180522 023400;2732;2732;2732;2732;17
20180522 023500;2732;2732.25;2732;2732.25;67
20180522 023600;2732.25;2732.25;2732.25;2732.25;34
20180522 023700;2732.25;2732.25;2732.25;2732.25;2
20180522 023800;2732.25;2732.25;2732;2732.25;44
20180522 023900;2732.5;2732.5;2732.25;2732.5;13
20180522 024000;2732.25;2732.5;2731.75;2732;254
20180522 024100;2732;2732;2732;2732;4
20180522 024200;2732;2732;2732;2732;43
20180522 024300;2731.75;2732;2731.75;2732;38
20180522 024400;2732.25;2732.25;2732;2732;52
20180522 024500;2732;2732;2732;2732;16
20180522 024600;2731.75;2731.75;2731.75;2731.75;3
20180522 024700;2732;2732.25;2731.75;2732.25;144
20180522 024800;2732.25;2732.25;2732;2732;64
20180522 024900;2732;2732;2732;2732;4
20180522 025000;2732;2732.25;2732;2732.25;14
20180522 025100;2732;2732;2732;2732;6
20180522 025200;2732;2732;2732;2732;7
20180522 025300;2732;2732.25;2732;2732.25;8
20180522 025400;2732;2732;2732;2732;10
20180522 025500;2732;2732.25;2732;2732;16
20180522 025600;2732;2732;2732;2732;3
20180522 025700;2732;2732;2732;2732;2
20180522 025800;2732;2732.25;2732;2732.25;9
20180522 025900;2732;2732.25;2732;2732.25;3
20180522 030100;2732.25;2732.25;2732.25;2732.25;77
20180522 030200;2732.5;2732.5;2732.5;2732.5;3
20180522 030300;2732.25;2732.25;2732.25;2732.25;30
20180522 030400;2732.25;2732.25;2732.25;2732.25;5
20180522 030500;2732.25;2732.25;2732.25;2732.25;13
20180522 030600;2732;2732.25;2732;2732.25;15
20180522 030700;2732.25;2732.25;2732.25;2732.25;6
20180522 030800;2732.25;2732.5;2732.25;2732.5;75
20180522 030900;2732.5;2732.75;2732.5;2732.75;123
20180522 031000;2732.75;2732.75;2732.5;2732.5;17
20180522 031100;2732.75;2732.75;2732.5;2732.5;116
20180522 031200;2732.5;2732.75;2732.5;2732.75;93
20180522 031300;2732.75;2732.75;2732.5;2732.75;17
20180522 031400;2732.75;2732.75;2732.5;2732.5;4
20180522 031500;2732.75;2732.75;2732.75;2732.75;44
20180522 031600;2732.75;2733;2732.75;2733;38
20180522 031700;2733;2733;2732.75;2732.75;4
20180522 031800;2733;2733;2733;2733;32
20180522 031900;2733;2733;2733;2733;1
20180522 032000;2733;2733.25;2733;2733;305
20180522 032100;2733;2733;2732.75;2733;24
20180522 032200;2733;2733.25;2733;2733.25;16
20180522 032300;2733.25;2733.25;2733;2733.25;9
20180522 032400;2733;2733.25;2733;2733.25;14
20180522 032500;2733.25;2733.25;2733.25;2733.25;167
20180522 032600;2733.25;2734.25;2733.25;2733.75;611
20180522 032700;2733.75;2734.25;2733.75;2734.25;326
20180522 032800;2734;2734.25;2733.75;2734;123
20180522 032900;2734;2734;2733.5;2733.75;75
20180522 033000;2733.75;2733.75;2733.75;2733.75;24
20180522 033100;2734;2734;2733.75;2733.75;37
20180522 033200;2734;2734;2733.75;2733.75;50
20180522 033300;2733.75;2734;2733.75;2734;17
20180522 033400;2733.75;2734;2733.75;2734;98
20180522 033500;2733.75;2733.75;2733.75;2733.75;28
20180522 033600;2733.5;2733.5;2733.5;2733.5;69
20180522 033700;2733.5;2734;2733.5;2733.75;151
20180522 033800;2733.75;2733.75;2733.75;2733.75;20
20180522 033900;2733.75;2734;2733.75;2733.75;36
20180522 034000;2733.75;2734;2733.5;2733.75;172
20180522 034100;2733.5;2733.75;2733.5;2733.5;32
20180522 034200;2733.75;2734;2733.75;2733.75;25
20180522 034400;2733.75;2734;2733.75;2734;17
20180522 034500;2734;2734;2734;2734;11
20180522 034600;2734;2734;2733.75;2733.75;7
20180522 034700;2734;2734.25;2734;2734.25;71
20180522 034800;2734.25;2734.25;2734;2734.25;11
20180522 034900;2734;2734.25;2734;2734.25;105
20180522 035000;2734.25;2734.25;2734.25;2734.25;2
20180522 035100;2734.25;2734.5;2734.25;2734.25;94
20180522 035200;2734.5;2734.75;2734.5;2734.75;75
20180522 035300;2734.5;2734.75;2734.5;2734.5;14
20180522 035400;2734.5;2734.5;2734;2734.25;329
20180522 035500;2734.5;2734.75;2734.5;2734.5;92
20180522 035600;2734.5;2734.5;2734.25;2734.25;65
20180522 035700;2734.25;2734.25;2734;2734.25;18
20180522 035800;2734;2734.25;2734;2734.25;14
20180522 035900;2734;2734.25;2734;2734.25;18
20180522 040000;2734;2734.25;2734;2734;13
20180522 040100;2734.25;2734.25;2734;2734.25;46
20180522 040200;2734.25;2734.25;2734;2734;4
20180522 040300;2734;2734.5;2734;2734.25;58
20180522 040400;2734.5;2734.5;2734;2734.25;41
20180522 040500;2734.25;2734.5;2734.25;2734.5;6
20180522 040600;2734.25;2734.25;2734.25;2734.25;13
20180522 040700;2734.25;2734.5;2734.25;2734.5;17
20180522 040800;2734.25;2734.75;2734.25;2734.75;43
20180522 040900;2734.75;2735;2734.5;2734.5;202
20180522 041000;2734.5;2734.5;2734.5;2734.5;20
20180522 041100;2734.5;2734.75;2734.5;2734.75;102
20180522 041300;2734.5;2734.5;2734.25;2734.5;61
20180522 041500;2734.5;2734.75;2734.5;2734.5;6
20180522 041600;2734.5;2734.5;2734.5;2734.5;17
20180522 041700;2734.25;2734.5;2734.25;2734.5;25
20180522 041800;2734.5;2734.5;2734.5;2734.5;26
20180522 041900;2734.5;2734.5;2734.5;2734.5;4
20180522 042000;2734.5;2734.5;2734.5;2734.5;4
20180522 042100;2734.5;2734.75;2734.5;2734.5;6
20180522 042200;2734.5;2734.75;2734.5;2734.75;9
20180522 042300;2734.5;2734.75;2734.5;2734.75;2
20180522 042400;2734.5;2734.75;2734.5;2734.75;4
20180522 042500;2734.5;2734.5;2734.5;2734.5;29
20180522 042600;2734.5;2734.5;2734.5;2734.5;25
20180522 042700;2734.5;2734.5;2734.25;2734.5;8
20180522 042800;2734.5;2734.5;2734.5;2734.5;2
20180522 042900;2734.5;2734.5;2734.5;2734.5;1
20180522 043000;2734.25;2734.5;2734.25;2734.5;4
20180522 043100;2734.25;2734.5;2734.25;2734.25;6
20180522 043200;2734.25;2734.25;2734.25;2734.25;6
20180522 043300;2734.5;2734.75;2734.5;2734.75;56
20180522 043400;2734.5;2734.5;2734.5;2734.5;13
20180522 043500;2734.5;2734.5;2734.5;2734.5;12
20180522 043600;2734.5;2734.75;2734.5;2734.5;11
20180522 043700;2734.5;2734.75;2734.5;2734.75;3
20180522 043800;2734.5;2734.5;2734.5;2734.5;15
20180522 043900;2734.5;2734.5;2734.5;2734.5;22
20180522 044000;2734.25;2734.5;2734.25;2734.5;12
20180522 044100;2734.25;2734.25;2734.25;2734.25;1
20180522 044200;2734.25;2734.25;2734.25;2734.25;1
20180522 044300;2734.25;2734.5;2734.25;2734.5;5
20180522 044400;2734.25;2734.25;2734.25;2734.25;1
20180522 044600;2734.25;2734.25;2734.25;2734.25;5
20180522 044700;2734.5;2734.5;2734.5;2734.5;1
20180522 044800;2734.5;2734.5;2734.5;2734.5;1
20180522 044900;2734.25;2734.25;2734.25;2734.25;1
20180522 045000;2734.5;2734.5;2734.5;2734.5;2
20180522 045100;2734.25;2734.25;2734.25;2734.25;22
20180522 045200;2734.25;2734.5;2734.25;2734.5;5
20180522 045300;2734.25;2734.5;2734.25;2734.5;10
20180522 045400;2734.25;2734.25;2734.25;2734.25;46
20180522 045500;2734.5;2734.5;2734.5;2734.5;4
20180522 045600;2734.25;2734.25;2734.25;2734.25;1
20180522 045700;2734.5;2734.5;2734.5;2734.5;5
20180522 045800;2734.25;2734.5;2734.25;2734.5;20
20180522 045900;2734.5;2734.5;2734.5;2734.5;8
20180522 050000;2734.25;2734.25;2734.25;2734.25;3
20180522 050100;2734.5;2734.5;2734.25;2734.25;6
20180522 050200;2734.25;2734.5;2734.25;2734.25;7
20180522 050300;2734.25;2734.5;2734.25;2734.5;8
20180522 050400;2734.25;2734.5;2734.25;2734.5;37
20180522 050500;2734.5;2734.5;2734.5;2734.5;33
20180522 050600;2734.5;2734.75;2734.5;2734.75;6
20180522 050700;2734.5;2734.75;2734.5;2734.5;12
20180522 050800;2734.75;2734.75;2734.75;2734.75;2
20180522 050900;2734.5;2734.75;2734.5;2734.75;5
20180522 051000;2734.75;2734.75;2734.5;2734.5;2
20180522 051100;2734.5;2734.5;2734.25;2734.5;122
20180522 051200;2734.75;2734.75;2734.5;2734.75;13
20180522 051300;2734.5;2734.75;2734.5;2734.75;53
20180522 051400;2734.75;2735;2734.75;2735;39
20180522 051500;2735;2735;2734.75;2735;14
20180522 051600;2734.75;2735;2734.75;2734.75;27
20180522 051700;2735;2735;2734.75;2735;150
20180522 051800;2734.75;2734.75;2734.75;2734.75;11
20180522 051900;2734.75;2734.75;2734.75;2734.75;70
20180522 052000;2734.5;2734.75;2734.5;2734.75;21
20180522 052100;2734.75;2734.75;2734.5;2734.5;40
20180522 052200;2734.5;2734.5;2734.5;2734.5;51
20180522 052300;2734.5;2734.75;2734.5;2734.75;101
20180522 052400;2734.5;2734.5;2734.5;2734.5;6
20180522 052500;2734.75;2734.75;2734.5;2734.5;8
20180522 052600;2734.5;2734.75;2734.5;2734.5;17
20180522 052700;2734.5;2734.5;2734.25;2734.25;29
20180522 052800;2734.25;2734.5;2734.25;2734.25;13
20180522 052900;2734.25;2734.5;2734.25;2734.25;25
20180522 053000;2734.25;2734.5;2734.25;2734.25;39
20180522 053100;2734.5;2734.5;2734.25;2734.25;6
20180522 053200;2734.25;2734.25;2734.25;2734.25;6
20180522 053300;2734.5;2734.5;2734.25;2734.25;22
20180522 053400;2734.25;2734.25;2734;2734;85
20180522 053500;2734;2734.25;2734;2734;37
20180522 053600;2734;2734.25;2734;2734.25;10
20180522 053700;2734.25;2734.25;2734;2734.25;32
20180522 053800;2734.25;2734.25;2734;2734;15
20180522 053900;2734.25;2734.25;2734;2734;14
20180522 054000;2734;2734.25;2734;2734.25;16
20180522 054100;2734;2734;2734;2734;10
20180522 054200;2734;2734.25;2734;2734;25
20180522 054300;2734.25;2734.25;2734;2734;16
20180522 054400;2734;2734.25;2734;2734;5
20180522 054500;2734;2734.25;2734;2734;6
20180522 054600;2734.25;2734.25;2734;2734;22
20180522 054700;2734;2734;2734;2734;10
20180522 054800;2734.25;2734.25;2734.25;2734.25;1
20180522 054900;2734.25;2734.5;2734.25;2734.5;53
20180522 055000;2734.5;2734.5;2734.25;2734.25;48
20180522 055100;2734.25;2734.25;2734.25;2734.25;65
20180522 055200;2734.25;2734.25;2734.25;2734.25;1
20180522 055300;2734.25;2734.5;2734.25;2734.5;30
20180522 055400;2734.25;2734.5;2734.25;2734.25;31
20180522 055500;2734.25;2734.25;2734.25;2734.25;1
20180522 055600;2734.25;2734.5;2734.25;2734.25;41
20180522 055700;2734.25;2734.25;2734;2734;2
20180522 055800;2734;2734.25;2734;2734;6
20180522 055900;2734.25;2734.25;2734;2734;17
20180522 060000;2734;2734.25;2734;2734;19
20180522 060100;2734.25;2734.25;2733.75;2733.75;94
20180522 060200;2734;2734;2733.75;2733.75;17
20180522 060300;2734;2734;2733.5;2733.5;260
20180522 060400;2733.75;2733.75;2733.5;2733.75;18
20180522 060500;2733.75;2733.75;2733.5;2733.75;28
20180522 060600;2733.75;2733.75;2733.5;2733.5;120
20180522 060700;2733.5;2733.5;2733.25;2733.5;131
20180522 060800;2733.5;2733.5;2733.25;2733.5;18
20180522 060900;2733.25;2733.5;2733.25;2733.5;6
20180522 061000;2733.25;2733.5;2733.25;2733.5;25
20180522 061100;2733.5;2733.75;2733.25;2733.5;89
20180522 061200;2733.25;2733.75;2733.25;2733.75;27
20180522 061300;2733.75;2733.75;2733.25;2733.25;24
20180522 061400;2733.5;2733.75;2733.5;2733.5;151
20180522 061500;2733.5;2733.75;2733.25;2733.75;36
20180522 061600;2733.5;2733.75;2733.5;2733.75;40
20180522 061700;2733.75;2734;2733.5;2734;47
20180522 061800;2734;2734;2734;2734;11
20180522 061900;2734;2734.25;2734;2734.25;46
20180522 062000;2734;2734;2733.75;2733.75;119
20180522 062100;2733.75;2733.75;2733.75;2733.75;119
20180522 062200;2733.75;2734;2733.75;2734;15
20180522 062300;2734;2734;2733.75;2734;11
20180522 062400;2734;2734;2733.5;2733.5;58
20180522 062500;2733.75;2734;2733.75;2734;26
20180522 062600;2734;2734;2734;2734;28
20180522 062700;2734.25;2734.25;2734.25;2734.25;69
20180522 062800;2734.25;2734.5;2734.25;2734.5;33
20180522 062900;2734.25;2734.5;2734.25;2734.25;58
20180522 063000;2734.25;2734.5;2734.25;2734.5;47
20180522 063100;2734.5;2734.75;2734.25;2734.5;118
20180522 063200;2734.5;2734.5;2734.5;2734.5;27
20180522 063300;2734.5;2734.5;2734.5;2734.5;22
20180522 063400;2734.5;2734.5;2734.25;2734.5;26
20180522 063500;2734.5;2734.5;2734;2734.25;171
20180522 063600;2734.25;2734.5;2734.25;2734.5;16
20180522 063700;2734.5;2734.5;2734.25;2734.5;13
20180522 063800;2734.5;2734.5;2734.25;2734.25;14
20180522 063900;2734.25;2734.5;2734.25;2734.25;52
20180522 064000;2734.25;2734.25;2734;2734;55
20180522 064100;2734;2734;2734;2734;13
20180522 064200;2733.75;2734;2733.75;2734;36
20180522 064300;2734;2734.25;2734;2734;151
20180522 064400;2734.25;2734.25;2734;2734.25;9
20180522 064500;2734.25;2734.25;2734;2734.25;19
20180522 064600;2734.25;2734.5;2734.25;2734.25;100
20180522 064700;2734.25;2734.5;2734.25;2734.25;89
20180522 064800;2734.5;2734.5;2734.25;2734.5;134
20180522 064900;2734.75;2734.75;2734.5;2734.5;6
20180522 065000;2734.5;2734.5;2734.5;2734.5;1
20180522 065100;2734.5;2734.75;2734.5;2734.75;74
20180522 065200;2734.5;2734.75;2734.5;2734.75;8
20180522 065300;2734.75;2734.75;2734.75;2734.75;59
20180522 065400;2734.75;2735;2734.75;2734.75;296
20180522 065500;2734.75;2735.25;2734.75;2735.25;526
20180522 065600;2735.25;2735.25;2735;2735.25;293
20180522 065700;2735.25;2735.5;2735.25;2735.5;355
20180522 065800;2735.25;2735.5;2735.25;2735.5;84
20180522 065900;2735.5;2735.5;2735;2735.5;448
20180522 070000;2735.25;2735.5;2735;2735.25;226
20180522 070100;2735.25;2735.5;2734.5;2734.75;575
20180522 070200;2734.75;2735.5;2734.75;2735.25;547
20180522 070300;2735.25;2735.5;2735.25;2735.5;129
20180522 070400;2735.5;2735.5;2734.75;2735;109
20180522 070500;2735;2735;2734.5;2734.5;198
20180522 070600;2734.5;2734.5;2734.25;2734.25;223
20180522 070700;2734.25;2734.5;2734;2734.25;325
20180522 070800;2734.25;2734.5;2734.25;2734.5;124
20180522 070900;2734.25;2734.25;2734;2734.25;426
20180522 071000;2734.25;2734.25;2734;2734;125
20180522 071100;2734;2734.5;2734;2734.25;125
20180522 071200;2734.5;2734.75;2734.5;2734.75;119
20180522 071300;2734.75;2734.75;2734.75;2734.75;110
20180522 071400;2734.75;2735;2734.75;2735;87
20180522 071500;2735;2735.25;2735;2735;129
20180522 071600;2735.25;2735.25;2734.25;2734.5;196
20180522 071700;2734.75;2734.75;2734.5;2734.75;99
20180522 071800;2734.5;2734.75;2734.5;2734.75;175
20180522 071900;2734.75;2735;2734.5;2734.5;55
20180522 072000;2734.75;2735;2734.75;2735;84
20180522 072100;2734.75;2735.25;2734.5;2735.25;340
20180522 072200;2735;2735.25;2735;2735.25;118
20180522 072300;2735.25;2735.5;2734.75;2734.75;219
20180522 072400;2734.75;2734.75;2734.5;2734.5;66
20180522 072500;2734.75;2734.75;2734.25;2734.5;75
20180522 072600;2734.5;2734.75;2734.5;2734.5;51
20180522 072700;2734.5;2735.25;2734.25;2735.25;258
20180522 072800;2735.25;2735.5;2735.25;2735.25;376
20180522 072900;2735;2735.25;2735;2735.25;85
20180522 073000;2735.25;2735.5;2735.25;2735.5;72
20180522 073100;2735.5;2735.5;2735.25;2735.25;74
20180522 073200;2735;2735.25;2735;2735.25;29
20180522 073300;2735;2735;2735;2735;88
20180522 073400;2735;2735.5;2735;2735.25;104
20180522 073500;2735.5;2735.75;2735.5;2735.5;331
20180522 073600;2735.5;2735.75;2735.5;2735.75;477
20180522 073700;2736;2736;2735.75;2736;317
20180522 073800;2736;2736;2735.75;2736;622
20180522 073900;2736;2736.25;2735.75;2736;910
20180522 074000;2736.25;2736.25;2736;2736;44
20180522 074100;2736.25;2736.5;2736;2736.5;209
20180522 074200;2736.5;2736.5;2736;2736.25;230
20180522 074300;2736.25;2736.25;2736;2736;503
20180522 074400;2736.25;2736.25;2736;2736;30
20180522 074500;2736;2736.25;2736;2736;7
20180522 074600;2736.25;2736.25;2736;2736;43
20180522 074700;2736.25;2736.5;2736;2736.5;59
20180522 074800;2736.25;2736.5;2736;2736;171
20180522 074900;2736.25;2736.25;2736;2736.25;13
20180522 075000;2736;2736.25;2735.75;2735.75;143
20180522 075100;2735.75;2736;2735.25;2735.5;188
20180522 075200;2735.25;2735.5;2735;2735;202
20180522 075300;2735.25;2735.25;2735;2735;134
20180522 075400;2735;2735;2734.75;2735;188
20180522 075500;2735;2735.75;2735;2735.75;229
20180522 075600;2735.75;2736;2735.5;2736;141
20180522 075700;2736;2736;2735.75;2736;46
20180522 075800;2736;2736.25;2736;2736.25;234
20180522 075900;2736.25;2736.25;2736;2736.25;94
20180522 080000;2736.25;2736.25;2736;2736;24
20180522 080100;2736.25;2736.5;2736;2736.5;115
20180522 080200;2736.5;2736.5;2736.25;2736.25;317
20180522 080300;2736.5;2736.5;2736.25;2736.5;28
20180522 080400;2736.5;2736.75;2736.25;2736.75;134
